SchoolID,School.Name,Region,Division,Modified.COC,TrackOffering,TrackOffering.Intended,Typology,SHS.Enrolment,ClassesOrganized,TeacherRequirement,JHSTeachers,SHSTeachers,English,Filipino,Science,Mathematics,Araling.Panlipunan,Agriculture,Biological.Sciences,NA,ECE,ESP,General.Ed,MAPEH,Physical.Sciences,SPED,TLE,SHS.Packages
303958,KALILANGAN NATIONAL HIGH SCHOOL,REGION X,BUKIDNON,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1177,32,48,92,39,5,5,1,5,11,0,2,0,0,0,0,1,1,0,4,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
303973,MANAGOK NATIONAL HIGH SCHOOL,REGION X,MALAYBALAY CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,349,10,15,28,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303974,MANOLO FORTICH NHS,REGION X,BUKIDNON,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1761,46,69,138,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agricultural Crops Production (NC II), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Plumbing (NC I), Shielded Metal Arc Welding (NC I)"
303978,PANGANTUCAN NHS,REGION X,BUKIDNON,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,877,24,36,68,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shielded Metal Arc Welding (NC I and NC II)
303982,SAN MARTIN AGRO-INDUSTRIAL NATIONAL HIGH SCHOOL,REGION X,MALAYBALAY CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,197,7,11,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303988,VALENCIA NHS,REGION X,VALENCIA CITY,JHS with SHS,All Tracks,Acad and TechPro,Medium,3953,103,155,242,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agricultural Crops Production (NC I), Automotive Servicing (NC I), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Caregiving (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Front Office Services (NC II), Hairdressing (NC II), Housekeeping (NC II), Shielded Metal Arc Welding (NC II), Wellness Massage (NC II)"
303990,CAMIGUIN NHS,REGION X,CAMIGUIN,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,517,15,23,40,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Technical Drafting (NC II)"
303997,YUMBING NATIONAL HIGH SCHOOL,REGION X,CAMIGUIN,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,441,12,18,38,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Computer Systems Servicing (NC II), Shielded Metal Arc Welding (NC I and NC II)"
303999,BANSARVIL NHS,REGION X,LANAO DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,361,12,18,27,17,2,2,1,4,3,0,4,0,0,0,0,2,0,0,4,"Organic Agriculture (NC II), Shielded Metal Arc Welding (NC I and NC II)"
304003,KAPATAGAN NHS,REGION X,LANAO DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1334,36,54,103,43,6,4,7,6,10,0,0,0,0,0,0,0,0,0,10,NA
304004,LALA NHS,REGION X,LANAO DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1955,51,77,143,63,7,8,2,16,12,2,1,0,0,0,0,6,3,0,9,Shielded Metal Arc Welding (NC I and NC II)
304025,BALIANGAO SOF,REGION X,MISAMIS OCCIDENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,245,8,12,17,9,1,0,0,1,2,2,1,0,0,0,0,0,0,0,3,NA
304030,CALAMBA NATIONAL COMPREHENSIVE HIGH SCHOOL,REGION X,MISAMIS OCCIDENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,569,16,24,38,16,1,0,3,5,5,0,0,0,0,0,0,0,0,0,3,NA
304031,CLARIN NHS,REGION X,MISAMIS OCCIDENTAL,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Large,1137,31,47,77,44,3,2,3,10,14,0,1,0,0,0,1,1,0,1,7,Housekeeping (NC II)
304037,JIMENEZ NCHS,REGION X,MISAMIS OCCIDENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,430,12,18,40,17,2,1,0,3,3,0,1,0,0,0,0,0,0,0,2,NA
304040,LOOC NATIONAL HIGH SCHOOL,REGION X,MISAMIS OCCIDENTAL,JHS with SHS,"Acad, TechVoc and Sports",Acad and TechPro,Medium,633,19,29,67,24,2,0,1,3,6,0,0,0,0,0,0,0,2,0,8,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
304045,MISAMIS OCCIDENTAL NHS,REGION X,OROQUIETA CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1760,46,69,117,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304050,STA. MARIA NATIONAL HIGH SCHOOL,REGION X,TANGUB CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,164,6,9,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beauty/ Nail Care (NC II), Hairdressing (NC II), Wellness Massage (NC II)"
304051,SAPANG DALAGA NATIONAL HIGH SCHOOL,REGION X,MISAMIS OCCIDENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,236,7,11,28,9,2,0,0,1,2,1,1,0,0,0,0,0,0,0,2,"Computer Systems Servicing (NC II), Cookery (NC II), Illustration (NC II), Technical Drafting (NC II)"
304078,LAGUINDINGAN NHS,REGION X,MISAMIS ORIENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,836,23,35,63,32,4,4,2,1,6,1,0,0,0,1,0,1,0,0,10,"Bread and Pastry Production (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II)"
304111,CAGAYAN DE ORO NATIONAL HIGH SCHOOL,REGION X,CAGAYAN DE ORO CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1425,37,56,163,47,7,4,0,6,1,0,3,0,0,0,0,0,6,1,1,"Front Office Services (NC II), Housekeeping (NC II)"
304119,LUMBIA NATIONAL HIGH SCHOOL,REGION X,CAGAYAN DE ORO CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1004,26,39,115,23,0,0,2,3,6,0,0,0,0,0,0,0,0,0,3,NA
304145,ILIGAN CITY NHS,REGION X,ILIGAN CITY,JHS with SHS,All Tracks,Acad and TechPro,Extremely Large,2539,67,101,298,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Handicraft- Fashion Accessories Paper Craft, Housekeeping (NC II), Shielded Metal Arc Welding (NC I and NC II), Wellness Massage (NC II)"
304146,ILIGAN CITY EAST NATIONAL HS (STA. FILOMENA),REGION X,ILIGAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1609,41,62,138,67,3,3,2,3,3,1,1,0,0,0,0,0,2,0,6,"Bread and Pastry Production (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II)"
304149,HINAPLANON NATIONAL HIGH SCHOOL,REGION X,ILIGAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,368,11,17,55,17,3,3,0,2,1,0,2,0,0,0,0,1,2,0,3,Shielded Metal Arc Welding (NC I and NC II)
304152,MARIA CRISTINA NATIONAL HIGH SCHOOL,REGION X,ILIGAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,260,9,14,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Housekeeping (NC II)"
304166,MONTOL NATIONAL HIGH SCHOOL,REGION X,OZAMIS CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,218,8,12,17,8,1,1,1,2,3,0,0,0,0,1,0,1,0,0,4,NA
304168,OZAMIZ CITY SCHOOL OF ARTS AND TRADES,REGION X,OZAMIS CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,899,24,36,70,27,4,3,0,6,4,0,1,0,0,0,0,2,1,0,5,Shielded Metal Arc Welding (NC I and NC II)
304181,COMPOSTELA NHS,REGION XI,DAVAO DE ORO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1896,50,75,133,68,7,0,2,9,16,5,8,0,0,3,6,3,1,0,11,"Animation (NC II), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Shielded Metal Arc Welding (NC I), Wellness Massage (NC II)"
304222,CARMEN NHS,REGION XI,DAVAO DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1775,46,69,107,69,19,9,6,8,9,6,4,0,0,3,0,2,1,0,7,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II), Front Office Services (NC II), Shielded Metal Arc Welding (NC I and NC II)"
304248,NEW CORELLA NATIONAL HIGH SCHOOL,REGION XI,DAVAO DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1327,35,53,98,42,6,2,6,8,4,0,3,0,0,1,0,4,0,0,6,"Artificial Insemination- Swine (NC II), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Wellness Massage (NC II)"
304254,STO TOMAS NHS,REGION XI,DAVAO DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,2682,68,102,183,98,19,6,6,12,24,0,1,0,0,1,0,2,0,0,6,Shielded Metal Arc Welding (NC I and NC II)
304260,TAGUM CITY NATIONAL HIGH SCHOOL,REGION XI,TAGUM CITY,JHS with SHS,Academic,Acad and TechPro,Very Large,750,19,29,240,27,6,2,0,8,1,0,3,0,0,0,0,1,2,0,1,NA
304261,TAGUM NATIONAL TRADE SCHOOL,REGION XI,TAGUM CITY,JHS with SHS,TechVoc,Acad and TechPro,Very Large,1578,41,62,102,70,0,0,0,5,5,0,0,0,0,0,0,0,0,0,16,"Automotive Servicing (NC I), Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Housekeeping (NC II), Masonry (NC II)"
304268,TUBALAN COMPREHENSIVE NATIONAL HIGH SCHOOL,REGION XI,DAVAO OCCIDENTAL,JHS with SHS,Acad and TechVoc,#N/A,#N/A,230,8,12,25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Front Office Services (NC II)
304269,FULONG MALIONA M. SAN SR. NATIONAL HIGH SCHOOL,REGION XI,DAVAO OCCIDENTAL,JHS with SHS,Acad and TechVoc,#N/A,#N/A,325,11,17,27,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Food and Beverage Services (NC II)"
304294,STA. CRUZ NATIONAL HIGH SCHOOL,REGION XI,DAVAO DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1672,43,65,127,48,2,2,6,0,9,0,2,0,0,1,0,0,0,0,2,"Animation (NC II), Bread and Pastry Production (NC II), Caregiving (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II)"
304297,SULOP NATIONAL HIGH SCHOOL,REGION XI,DAVAO DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1166,31,47,82,34,5,5,1,11,7,1,2,1,0,0,0,0,0,0,5,"Hairdressing (NC II), Housekeeping (NC II)"
304307,CARAGA NATIONAL HIGH SCHOOL,REGION XI,DAVAO ORIENTAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,620,17,26,47,21,3,1,4,0,0,0,0,0,0,1,0,1,0,0,1,NA
304325,MATI NATIONAL COMPREHENSIVE HIGH SCHOOL,REGION XI,MATI CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1603,42,63,132,57,13,4,10,6,0,0,0,1,0,0,0,1,0,0,7,NA
304327,MATIAO NHS,REGION XI,MATI CITY,JHS with SHS,Acad and Arts,Acad and TechPro,Large,367,10,15,53,11,1,0,2,2,0,0,0,1,0,0,0,0,0,0,3,NA
304360,DAVAO CITY NATIONAL HIGH SCHOOL,REGION XI,DAVAO CITY,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Mega,4150,106,159,427,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automotive Servicing (NC II), Caregiving (NC II), Computer Systems Servicing (NC II), Shielded Metal Arc Welding (NC I and NC II)"
304368,F. BUSTAMANTE NATIONAL HIGH SCHOOL,REGION XI,DAVAO CITY,JHS with SHS,Acad and TechVoc,Academic,Very Large,2010,53,80,190,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304408,PANABO CITY NATIONAL HIGH SCHOOL,REGION XI,PANABO CITY,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Very Large,2355,62,93,238,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304412,ALAMADA HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,772,21,32,63,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304413,ALEOSAN NHS,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,364,11,17,23,13,1,1,0,4,3,1,0,0,0,1,0,0,1,0,3,NA
304423,BULAKANON HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,477,13,20,40,16,4,2,2,4,3,0,0,0,0,0,0,3,0,0,3,NA
304427,CARMEN NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1650,43,65,103,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304432,DILANGALEN NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1929,50,75,128,61,0,0,0,1,1,2,1,1,0,0,0,0,0,0,4,Shielded Metal Arc Welding (NC I and NC II)
304444,KABACAN NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1536,40,60,103,47,8,5,0,9,8,0,3,0,0,1,0,2,2,0,5,NA
304457,RICARDO L. IPONG NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,124,5,8,15,10,1,0,2,2,1,1,0,0,0,0,0,0,0,0,2,Shielded Metal Arc Welding (NC I and NC II)
304461,LIBUNGAN NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,752,20,30,60,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Shielded Metal Arc Welding (NC I and NC II)
304463,MAGPET NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,897,24,36,60,34,6,2,0,3,5,0,2,0,0,1,0,1,1,0,6,NA
304466,MAKILALA NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1026,27,41,48,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA
304476,"MATALAM NATIONAL HIGH SCHOOL, BRGY LINAO",REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,312,9,14,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304489,OLANDANG NHS,BARMM,SPECIAL GEOGRAPHIC AREA DIVISION,JHS with SHS,Academic,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304493,PIGCAWAYAN NATIONAL HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1485,39,59,112,46,11,5,2,10,9,0,1,0,0,3,0,2,3,0,7,Shielded Metal Arc Welding (NC I and NC II)
304506,SIMSIMAN HS,BARMM,SPECIAL GEOGRAPHIC AREA DIVISION,JHS with SHS,Academic,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304516,VILLARICA HIGH SCHOOL,REGION XII,NORTH COTABATO,JHS with SHS,Academic,Acad and TechPro,Large,301,8,12,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304543,BANGA NATIONAL HIGH SCHOOL,REGION XII,SOUTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,1236,33,50,100,55,9,5,4,7,13,0,1,0,0,1,0,2,0,0,11,NA
304555,LIBERTAD NATIONAL HIGH SCHOOL,REGION XII,SOUTH COTABATO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,2128,55,83,158,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shielded Metal Arc Welding (NC I and NC II)
304589,ESPERANZA NATIONAL HIGH SCHOOL,REGION XII,SULTAN KUDARAT,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Very Large,2114,55,83,152,71,12,11,4,12,14,0,3,0,0,0,0,7,3,0,9,"Automotive Servicing (NC I), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Wellness Massage (NC II)"
304630,COTABATO CITY NHS - MAIN,BARMM,COTABATO CITY,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304634,NOTRE DAME VILLAGE NATIONAL HIGH SCHOOL,BARMM,COTABATO CITY,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304656,AMAS NATIONAL HIGH SCHOOL,REGION XII,KIDAPAWAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,323,10,15,28,13,2,1,1,2,2,1,0,0,0,1,0,0,1,0,3,NA
304669,CONCEPCION NHS,REGION XII,KORONADAL CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,331,10,15,42,18,4,2,1,3,4,0,1,0,0,0,0,3,0,0,1,NA
304696,NASIPIT NATIONAL VOCATIONAL SCHOOL,CARAGA,AGUSAN DEL NORTE,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,573,16,24,43,26,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10,"Bread and Pastry Production (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Plumbing (NC II), Shielded Metal Arc Welding (NC II)"
304699,CABADBARAN CITY NATIONAL HIGH SCHOOL,CARAGA,CABADBARAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1962,51,77,107,68,10,5,4,9,15,1,4,0,0,1,0,2,0,0,11,Cookery (NC II)
304703,AGUSAN DEL SUR NATIONAL HIGH SCHOOL,CARAGA,AGUSAN DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,2441,63,95,197,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shielded Metal Arc Welding (NC I and NC II)
304707,BAYUGAN NCHS,CARAGA,BAYUGAN CITY,JHS with SHS,Acad and Arts,Academic,Very Large,813,23,35,210,7,4,4,9,4,3,0,2,0,0,1,0,0,2,0,4,NA
304716,LA PAZ NHS,CARAGA,AGUSAN DEL SUR,JHS with SHS,TechVoc,Acad and TechPro,Large,253,8,12,40,9,2,1,1,2,0,3,0,0,0,0,0,1,1,0,1,"Bread and Pastry Production (NC II), Cookery (NC II), Dressmaking (NC II), Food and Beverage Services (NC II), Pest Management (NC II), Tailoring (NC II)"
304753,TRENTO NATIONAL HIGH SCHOOL,CARAGA,AGUSAN DEL SUR,JHS with SHS,"Acad, TechVoc and Arts",Acad and TechPro,Very Large,966,27,41,103,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shielded Metal Arc Welding (NC I and NC II)
304756,AGUSAN NATIONAL HIGH SCHOOL,CARAGA,BUTUAN CITY,JHS with SHS,Academic,Academic,Extremely Large,4649,118,177,230,111,11,7,6,15,22,0,6,0,0,5,0,9,2,0,6,NA
304774,DAPA NATIONAL HIGH SCHOOL,CARAGA,SIARGAO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,763,21,32,87,31,16,1,0,5,0,0,1,0,0,1,0,0,0,0,5,NA
304779,PILAR NATIONAL HIGH SCHOOL,CARAGA,SIARGAO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,187,6,9,20,4,5,1,2,5,0,0,0,0,0,0,0,0,0,0,5,"Computer Systems Servicing (NC II), Cookery (NC II)"
304794,CARAGA REGIONAL SCIENCE HIGH SCHOOL,CARAGA,SURIGAO CITY,JHS with SHS,Academic,Academic,Large,482,13,20,30,17,3,1,3,3,0,0,3,0,0,0,0,0,1,0,0,NA
304808,ALBOR NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,314,10,15,32,16,3,1,0,6,0,0,2,0,0,0,0,1,1,0,0,Computer Systems Servicing (NC II)
304810,SAN JOSE NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,JHS with SHS,TechVoc,Acad and TechPro,Small,112,4,6,13,4,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,Computer Systems Servicing (NC II)
304815,CAGDIANAO NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Academic,Medium,327,10,15,30,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304822,DINAGAT SCHOOL OF FISHERIES,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,176,7,11,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304824,DON RUBEN E. ECLEO SR. MNHS,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,699,20,30,58,29,8,1,3,7,3,1,3,0,0,0,0,0,1,0,4,NA
304840,R. E. ECLEO SR. NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,110,4,6,15,7,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,Organic Agriculture (NC II)
304844,SERING NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,102,4,6,10,3,4,1,0,3,0,0,0,0,0,0,0,0,0,0,2,Computer Systems Servicing (NC II)
304846,LILIW SENIOR HIGH SCHOOL,REGION IV-A,LAGUNA,Purely SHS,Acad and TechVoc,Acad and TechPro,Small,440,12,18,#N/A,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,"Bread and Pastry Production (NC II), Food and Beverage Services (NC II), Handicraft- Woodcraft Leathercraft, Tourism Promotion Services (NC II)"
304847,SURIGAO DEL NORTE NATIONAL HIGH SCHOOL,CARAGA,SURIGAO DEL NORTE,JHS with SHS,All Tracks,Acad and TechPro,Very Large,2618,70,105,152,100,14,4,2,18,20,0,8,0,0,1,0,7,7,0,12,NA
304854,TUBAJON NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,145,6,9,15,7,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,NA
304864,TAMBIS NATIONAL HIGH SCHOOL,CARAGA,SURIGAO DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,285,9,14,28,10,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,"Animation (NC II), Computer Systems Servicing (NC II)"
304875,CARMEN NATIONAL AGRICULTURAL HIGH SCHOOL,CARAGA,SURIGAO DEL SUR,JHS with SHS,Academic,Acad and TechPro,Small,129,4,6,17,7,2,1,2,1,1,0,0,0,0,0,0,0,0,0,2,NA
304897,MADRID NATIONAL HIGH SCHOOL,CARAGA,SURIGAO DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,636,18,27,50,23,2,4,1,4,1,0,3,0,0,1,0,0,2,0,5,"Bread and Pastry Production (NC II), Carpentry (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II)"
304919,MANGAGOY NATIONAL HIGH SCHOOL,CARAGA,BISLIG CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,121,4,6,13,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Shielded Metal Arc Welding (NC II)
304923,TIDMAN NATIONAL HIGH SCHOOL,CARAGA,SURIGAO DEL SUR,JHS with SHS,Acad and TechVoc,Academic,Small,129,4,6,10,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA
304936,CONCEPCION NHS,BARMM,BASILAN,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304939,LAMITAN NATIONAL HIGH SCHOOL,BARMM,LAMITAN CITY,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304943,MALUSO NHS,BARMM,BASILAN,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
